custid,dropperc,KPI_DeviceSat,mins,consecmonths,income,KPI_NetworkQual,dataperc,long,age,datause,bill,calls,education,servcalls,dataplan,kids,churn_Y
215439,0.0149253731343284,0.0174401458559116,603,34,28.9,0.714351016,0.58837890625,32,53,1205,96.39,70,10,0,2048,2,0
530430,0.0247933884297521,0.0162347920324346,363,27,40.9,0.6952925190000001,0.67578125,21,39,1384,43.81,65,10,0,2048,3,0
794553,0.0233463035019455,0.0143750878930727,514,30,52.2,0.316290503,0.4189453125,29,57,858,148.78,82,7,0,2048,2,0
468259,0.0202839756592292,0.0137117427059665,493,35,50.3,0.493775228,0.10498046875,26,49,645,138.94,44,11,0,6144,0,0
102735,0.00618556701030928,0.012864945568897,485,38,52.8,0.7603546409999999,0.361572265625,26,40,1481,81.69,104,9,0,4096,0,0
912897,0.0328638497652582,0.0226152264376787,426,23,54.0,0.55568636,0.0,24,31,0,87.72,100,11,0,2048,3,0
82649,0.03,0.0169994381363786,400,31,86.7,0.6409399370000001,0.0,21,26,0,87.28,76,9,0,2048,2,1
558347,0.019434628975265,0.00650102021285686,566,25,48.7,0.303557093,0.112955729166667,30,45,694,102.93,42,12,0,6144,1,0
611321,0.0149253731343284,0.008184053991403371,670,32,97.3,0.710411481,0.1650390625,36,36,1014,67.7,21,9,0,6144,0,0
731602,0.00679347826086957,0.0210115657812438,736,19,54.3,0.669523864,0.64306640625,39,48,1317,140.98,101,9,0,2048,1,0
316184,0.0136157337367625,0.0186874794690164,661,31,56.5,0.180675803,0.2216796875,36,53,454,96.98,60,8,0,2048,0,0
958057,0.0133779264214047,0.0245428479650427,598,30,96.0,0.83990507,0.00537109375,36,22,33,86.79,58,8,0,6144,0,0
182438,0.0295983086680761,0.0161600730014141,473,21,30.1,0.71239533,0.33154296875,31,30,679,55.59,77,7,0,2048,2,0
487979,0.0111731843575419,0.0160391377700774,716,42,90.7,0.630777366,0.153483072916667,45,42,943,100.73,76,12,0,6144,2,0
775147,0.0177705977382876,0.00669653759566057,619,22,70.4,0.588356,0.117350260416667,34,28,721,102.46,72,8,0,6144,1,0
648140,0.0254041570438799,0.0224563682463074,433,24,57.6,0.505495235,0.45556640625,22,37,1866,108.24,94,10,0,4096,1,0
782780,0.0189655172413793,0.022380595071487003,580,25,50.4,0.689617563,0.05078125,30,45,104,117.42,92,10,0,2048,1,0
170535,0.01669449081803,0.00631788501321095,599,30,56.2,0.743207246,0.11328125,34,24,464,105.19,52,12,0,4096,1,0
236955,0.0497925311203319,0.0166047700398317,241,25,61.3,0.419794699,0.25830078125,13,45,1058,109.61,45,11,0,4096,0,1
133303,0.0164835164835165,0.0127383347964784,546,15,40.4,0.739349272,0.1669921875,28,68,342,112.39,75,12,0,2048,1,0
805185,0.0170132325141777,0.0128245507058106,529,36,60.5,0.6257288289999999,0.1845703125,30,28,756,59.38,64,11,0,4096,3,0
893009,0.0208333333333333,0.0173578655968562,576,33,62.0,0.206129064,0.76220703125,31,41,1561,93.85,41,10,0,2048,3,0
598863,0.00991735537190083,0.00891888423399848,605,21,82.2,0.688403005,0.0421549479166667,31,25,259,71.97,77,10,0,6144,0,0
81068,0.0184563758389262,0.0193933716460377,596,25,61.2,0.280732339,0.25325520833333304,44,37,1556,115.28,54,9,0,6144,2,0
561544,0.0143472022955524,0.0257620122971638,697,31,63.2,0.83990507,0.241536458333333,38,25,1484,113.45,48,11,0,6144,0,0
486744,0.0303867403314917,0.0190396950684098,362,36,50.0,0.637194809,0.56640625,20,41,1160,105.58,38,11,0,2048,1,0
135491,0.0239234449760766,0.0152229132257306,418,25,74.2,0.692288578,0.12109375,21,47,496,102.36,95,9,0,4096,2,0
988306,0.0178970917225951,0.0102605614157321,447,33,76.4,0.57554101,0.183268229166667,32,35,1126,132.09,71,8,0,6144,3,0
831193,0.025830258302582995,0.0196115926301139,271,23,84.5,0.83990507,0.19482421875,14,21,399,118.32,83,11,0,2048,1,0
758308,0.0236051502145923,0.0098318063883615,466,26,71.9,0.7140736990000001,0.01123046875,24,50,23,114.22,63,8,0,2048,1,0
499283,0.0163934426229508,0.00739989021657322,549,29,79.5,0.570390095,0.22119140625,38,38,453,70.13,71,10,0,2048,1,0
795739,0.0158013544018059,0.009502566314596941,443,11,44.7,0.465253994,0.149251302083333,23,32,917,118.98,36,4,0,6144,0,0
632388,0.0230496453900709,0.0173563111080239,564,36,67.8,0.549088394,0.408203125,30,38,836,126.7,97,7,0,2048,2,0
330889,0.018705035971223,0.0187207238570803,695,42,65.7,0.52729759,0.21142578125,70,39,866,123.0,93,9,0,4096,2,0
59055,0.0185567010309278,0.020628240426415,485,28,32.5,0.595898673,0.6728515625,27,58,1378,144.16,46,9,0,2048,2,0
281014,0.0144927536231884,0.013939211218955,621,34,99.7,0.373971178,0.35205078125,39,31,721,96.56,65,7,0,2048,1,0
69812,0.0275689223057644,0.00801911330578188,399,23,91.5,0.465253994,0.36865234375,20,34,755,107.95,78,9,0,2048,0,0
96115,0.017741935483871003,0.0156072193978104,620,21,22.4,0.480705402,0.0,33,41,0,97.88,84,9,0,4096,1,0
136789,0.0318471337579618,0.0163970621399209,314,36,97.4,0.280732339,0.114420572916667,17,41,703,166.34,73,11,0,6144,0,0
544297,0.008576329331046309,0.0177023375725346,583,31,84.9,0.68596116,0.39111328125,34,55,801,94.47,97,15,0,2048,0,0
990640,0.0285714285714286,0.0264177356265063,420,17,63.0,0.206129064,0.0,22,60,0,160.6,75,11,0,6144,1,0
817521,0.0162162162162162,0.0243456334831124,555,36,106.1,0.303557093,0.30908203125,33,46,633,48.78,85,11,0,2048,1,0
659195,0.0118203309692671,0.0149565169921223,423,13,58.9,0.7140736990000001,0.55322265625,22,42,1133,103.58,104,10,0,2048,0,0
615532,0.00950118764845606,0.00814796177823839,421,32,27.1,0.755697721,0.213541666666667,21,31,1312,140.32,90,8,0,6144,1,0
827835,0.0123711340206186,0.0227841206216002,485,27,39.4,0.518515331,0.13134765625,29,58,538,57.44,70,10,0,4096,2,0
23127,0.0166320166320166,0.0214382276819367,481,28,77.4,0.698716806,0.14306640625,25,29,586,112.92,63,11,0,4096,2,0
203343,0.01953125,0.0106354204692406,512,28,52.5,0.206129064,0.02685546875,34,44,165,117.8,46,8,0,6144,1,0
537215,0.0184049079754601,0.018667988723056,652,26,61.7,0.659160634,0.3896484375,35,35,798,59.96,64,9,0,2048,3,0
371572,0.0116279069767442,0.0226729900732648,602,36,59.8,0.82300172,0.34619140625,59,44,709,79.18,77,6,0,2048,0,0
202394,0.0165016501650165,0.015952673966473,606,28,60.7,0.713182599,0.17138671875,31,51,1053,98.93,73,10,0,6144,0,0
112081,0.0126404494382022,0.0154735867248854,712,29,78.3,0.280732339,0.5966796875,37,54,1222,105.02,76,6,0,2048,0,0
24880,0.0153417015341702,0.0178927467551888,717,27,117.8,0.752654679,0.00048828125,58,37,2,116.14,95,8,0,4096,1,0
411331,0.0326086956521739,0.0112104189289612,460,34,73.6,0.71239533,0.191162109375,25,43,783,100.49,63,12,0,4096,3,1
430756,0.0191489361702128,0.0199010994243675,470,14,91.6,0.6499631539999999,0.207763671875,24,32,851,95.92,95,10,0,4096,1,0
456188,0.0132450331125828,0.0143699963003347,604,31,68.0,0.280732339,0.190266927083333,30,25,1169,92.3,90,9,0,6144,1,0
615036,0.0137524557956778,0.0191699099727319,509,24,70.0,0.856387665,0.43505859375,28,26,891,136.41,93,12,0,2048,2,0
757757,0.020979020979021,0.020785371821525,429,23,83.3,0.548771407,0.12646484375,28,41,259,82.7,77,6,0,2048,2,0
553158,0.0206422018348624,0.0230077640275206,436,17,79.1,0.666347695,0.103271484375,24,23,423,70.92,52,10,0,4096,2,0
716682,0.0181451612903226,0.0207578722503504,496,34,52.9,0.6793432159999999,0.58544921875,35,44,1199,76.2,80,6,0,2048,0,0
103046,0.0121739130434783,0.0116539852714837,575,32,62.0,0.787542904,0.14208984375,33,24,291,115.43,33,4,0,2048,0,0
6564,0.01953125,0.010366813989662,512,27,60.8,0.771366181,0.41796875,26,30,856,103.78,38,9,0,2048,3,0
718908,0.0233644859813084,0.012373051935335,428,33,46.4,0.76732243,0.080810546875,22,63,331,85.15,65,9,0,4096,0,0
59470,0.0263929618768328,0.0152996451381171,341,24,79.6,0.6762420640000001,0.19384765625,17,50,397,150.01,102,9,0,2048,2,0
677556,0.0363636363636364,0.0194445391423207,275,26,27.8,0.666347695,0.09765625,25,34,600,93.57,68,12,0,6144,2,0
186607,0.0115131578947368,0.0207941305721991,608,31,69.9,0.480935685,0.0380859375,32,45,78,144.78,89,9,0,2048,0,0
323017,0.0187891440501044,0.015116765148321996,479,28,65.0,0.55568636,0.2861328125,24,46,1758,94.27,56,5,0,6144,1,0
884636,0.0143603133159269,0.0221444549869362,766,28,61.7,0.206129064,0.0361328125,40,48,222,136.29,91,8,0,6144,0,0
33657,0.0302267002518892,0.00857892594214024,397,23,80.4,0.856387665,0.66943359375,21,63,1371,56.51,73,9,0,2048,2,0
410381,0.0217983651226158,0.0192263956986295,367,21,70.3,0.180675803,0.05078125,20,46,104,144.53,62,8,0,2048,0,0
481210,0.0229007633587786,0.0227502519923783,393,40,95.6,0.707910246,0.0745442708333333,19,36,458,104.2,30,11,0,6144,1,1
894609,0.0213270142180095,0.0133028603021261,422,24,55.1,0.83990507,0.1728515625,24,46,1062,151.78,67,10,0,6144,0,0
498631,0.0234604105571848,0.0127129396497527,341,29,66.0,0.736806298,0.40625,18,37,832,99.03,52,12,0,2048,0,0
968590,0.0157618213660245,0.0143965896775372,571,28,74.8,0.493775228,0.7021484375,32,40,1438,111.71,56,10,0,2048,2,0
261225,0.0213903743315508,0.0212206155002738,561,30,41.4,0.7467135090000001,0.26220703125,34,35,537,127.72,38,9,0,2048,1,0
669373,0.0169133192389006,0.0191519103053688,473,19,38.0,0.710411481,0.0861002604166667,30,39,529,103.73,56,9,0,6144,1,0
786355,0.0189125295508274,0.00950169799690383,423,25,64.0,0.716983294,0.0,26,49,0,124.45,46,11,0,4096,2,0
383787,0.0122377622377622,0.014830917953302,572,26,61.3,0.595898673,0.90283203125,30,52,1849,113.7,46,12,0,2048,0,0
609886,0.0167785234899329,0.0243334886865249,596,40,90.6,0.713182599,0.921875,30,21,1888,73.34,84,7,0,2048,1,0
392407,0.0238095238095238,0.0205655218800349,462,16,97.5,0.7603546409999999,0.0,25,44,0,145.45,52,10,0,2048,2,0
725075,0.0118043844856661,0.0169935197194869,593,32,79.3,0.6793432159999999,0.2705078125,30,33,1108,131.23,46,11,0,4096,1,0
323510,0.015817223198594,0.0222373200055235,569,24,70.0,0.57554101,0.226318359375,29,36,927,86.16,78,6,0,4096,1,0
196321,0.025,0.019198703806124,360,21,97.5,0.206129064,0.077392578125,18,45,317,89.27,114,6,0,4096,0,0
494043,0.0157618213660245,0.0200243800936426,571,36,39.4,0.630777366,0.156901041666667,30,51,964,66.08,74,9,0,6144,3,0
730805,0.0113268608414239,0.0212251091577993,618,24,48.4,0.52729759,0.188151041666667,35,34,1156,74.76,63,10,0,6144,1,0
35007,0.0220588235294118,0.0179241926768351,408,24,49.3,0.467185722,0.0,21,53,0,70.6,69,10,0,2048,2,0
189836,0.0146443514644351,0.0200870365118237,478,18,35.8,0.480705402,0.336669921875,24,34,1379,135.2,51,8,0,4096,1,0
168105,0.0224719101123595,0.0218733746419251,445,14,56.2,0.701120968,0.143880208333333,32,40,884,69.15,76,13,0,6144,2,0
564566,0.0225694444444444,0.0150894332576038,576,26,52.8,0.659160634,0.291259765625,36,37,1193,111.36,61,12,0,4096,1,0
362621,0.0205831903945112,0.0115763824542377,583,26,75.0,0.477337418,0.1162109375,30,37,714,126.39,46,10,0,6144,0,0
292489,0.0183333333333333,0.0214587612266032,600,29,88.7,0.494816793,0.66455078125,30,58,1361,134.61,81,11,0,2048,1,0
381200,0.026525198938992,0.0199266085630416,377,17,60.5,0.480705402,0.2998046875,23,23,1228,146.87,70,12,0,4096,1,0
726555,0.0247252747252747,0.0172702546528884,364,41,82.4,0.578274481,0.205078125,25,32,1260,109.22,61,10,0,6144,2,0
646941,0.0263157894736842,0.0164182710314226,304,38,79.4,0.206129064,0.31380208333333304,41,53,1928,133.67,79,10,0,6144,1,0
964898,0.00972222222222222,0.013973311683796,720,34,51.7,0.6793432159999999,0.50830078125,36,36,1041,111.18,52,7,0,2048,2,0
790758,0.020109689213894,0.0242517876798285,547,38,64.6,0.630570968,0.16943359375,31,24,347,98.16,72,9,0,2048,1,0
571829,0.0237467018469657,0.0200744765767324,379,29,82.7,0.6793432159999999,0.052978515625,20,43,217,134.77,105,10,0,4096,2,0
966692,0.0265486725663717,0.00781079171918383,339,35,45.4,0.274056334,0.0817057291666667,18,48,502,112.87,84,12,0,6144,0,0
744719,0.0144,0.007734653643205559,625,23,62.9,0.669523864,0.08984375,35,39,552,79.97,89,8,0,6144,1,0
448818,0.0254901960784314,0.0165963211889228,510,36,58.6,0.659160634,0.0,25,62,0,116.47,77,7,0,4096,0,0
271000,0.0224887556221889,0.0211467951457411,667,28,99.7,0.504723331,0.1181640625,51,42,726,147.76,34,8,0,6144,1,1
247908,0.0145719489981785,0.01335876037676,549,20,108.5,0.500946611,0.0,29,54,0,92.37,55,6,0,6144,1,0
60022,0.0134099616858238,0.0190128190231931,522,25,36.6,0.477337418,0.197265625,33,28,1212,112.99,51,10,0,6144,0,0
212436,0.0228215767634855,0.0173697702445157,482,21,40.0,0.465253994,0.19091796875,29,53,782,108.08,58,13,0,4096,1,0
426780,0.0198412698412698,0.0173346357010986,504,20,61.2,0.76732243,0.0400390625,28,41,164,96.54,55,6,0,4096,1,0
150667,0.0207715133531157,0.0210603480297907,337,29,112.6,0.457870484,0.0750325520833333,20,47,461,142.06,56,11,0,6144,1,0
131774,0.0277078085642317,0.017918598585037,397,26,72.0,0.504101766,0.35888671875,22,45,735,141.08,68,12,0,2048,1,0
924759,0.0182648401826484,0.018980661598616,657,37,50.2,0.57554101,0.33984375,35,38,1392,137.91,81,7,0,4096,2,0
708877,0.0235849056603774,0.0086855401060302,424,29,74.3,0.649688725,0.0,21,42,0,60.68,90,13,0,4096,1,0
988497,0.0261096605744125,0.0153945625046616,383,42,75.9,0.787542904,0.7490234375,19,35,1534,99.85,23,10,0,2048,1,0
586476,0.0271084337349398,0.0247260426620828,332,26,79.3,0.73313783,0.292236328125,20,45,1197,156.4,84,12,0,4096,1,0
785180,0.0176678445229682,0.022399724046104,566,28,71.8,0.736806298,0.41162109375,28,37,843,83.48,93,9,0,2048,2,0
144227,0.0069204152249135,0.00685816856184175,578,20,94.1,0.690990558,0.25504557291666696,51,40,1567,115.49,68,9,0,6144,3,0
18815,0.0213178294573643,0.0190432992003133,516,33,77.5,0.692288578,0.26806640625,27,29,549,152.56,58,9,0,2048,1,0
514178,0.0166270783847981,0.0108561449894041,421,21,78.1,0.592689247,0.150146484375,22,23,615,84.02,49,9,0,4096,2,0
903174,0.0210526315789474,0.0111182380357676,475,22,73.8,0.716983294,0.16943359375,25,49,694,76.34,67,7,0,4096,2,0
747624,0.0211267605633803,0.0110566190419185,568,20,64.4,0.206129064,0.28938802083333304,31,33,1778,84.9,60,7,0,6144,2,0
219451,0.0222672064777328,0.00625249859621351,494,18,97.0,0.7603546409999999,0.304931640625,30,38,1249,72.95,52,11,0,4096,2,0
994314,0.0245283018867925,0.00929557419583601,530,14,86.9,0.622376493,0.09619140625,32,50,197,76.31,95,5,0,2048,0,0
449255,0.0166666666666667,0.00644219829676783,540,39,66.9,0.698716806,0.0530598958333333,41,34,326,115.36,46,9,0,6144,0,0
299415,0.0154639175257732,0.0170505933529712,582,26,52.8,0.766499881,0.031005859375,29,32,127,110.16,113,13,0,4096,1,0
220854,0.0144,0.009493114465363441,625,18,36.1,0.316290503,0.27262369791666696,36,38,1675,163.46,54,10,0,6144,1,0
522688,0.0305882352941176,0.0231031534561165,425,27,94.2,0.6762420640000001,0.178385416666667,24,34,1096,99.79,94,12,0,6144,0,1
325162,0.0177935943060498,0.01244544841456,562,26,80.5,0.622376493,0.145345052083333,29,29,893,162.93,74,8,0,6144,1,0
423491,0.021484375,0.0133152153702423,512,23,51.2,0.659160634,0.01904296875,33,25,78,115.3,69,10,0,4096,2,0
310786,0.0147783251231527,0.00806049130995755,609,29,72.2,0.7603546409999999,0.0849609375,31,64,174,83.16,66,8,0,2048,0,0
922493,0.0243362831858407,0.0288778070105602,452,26,80.7,0.76433369,0.3701171875,27,39,758,106.7,68,9,0,2048,2,1
629069,0.024390243902439,0.0258141879745154,369,18,76.5,0.694879192,0.34130859375,19,51,699,117.75,42,9,0,2048,4,0
282245,0.0176600441501104,0.0135492402269473,453,21,79.5,0.7022373940000001,0.044921875,24,46,92,105.49,100,7,0,2048,1,0
154573,0.021558872305141003,0.00892944837845811,603,20,43.0,0.57554101,0.44677734375,32,54,915,125.35,69,9,0,2048,0,0
275790,0.0277136258660508,0.0178275779754799,433,0,61.2,0.83990507,0.62939453125,21,26,1289,145.8,79,7,0,2048,1,0
539142,0.0138613861386139,0.0175014469021911,505,25,98.9,0.7022373940000001,0.2470703125,26,36,1012,163.28,76,12,0,4096,1,0
192307,0.0410557184750733,0.018426402148598,341,31,64.8,0.494816793,0.25390625,18,45,1560,69.82,77,10,1,6144,0,1
356792,0.0187265917602996,0.0161272376697629,534,36,67.5,0.465253994,0.064453125,29,44,264,57.52,51,9,0,4096,1,0
443050,0.0235507246376812,0.0128794451585283,552,33,77.2,0.588356,0.128092447916667,32,52,787,62.26,56,9,0,6144,2,0
701987,0.0164835164835165,0.00999513627028068,546,37,93.2,0.052555223,0.0861002604166667,30,31,529,94.43,85,10,0,6144,2,0
990151,0.0276381909547739,0.019907257388841,398,26,100.7,0.206129064,0.2626953125,20,34,1076,126.92,68,9,0,4096,1,0
23613,0.0146788990825688,0.0167811169486187,545,19,65.4,0.477337418,0.212890625,29,53,1308,84.48,81,13,0,6144,1,0
922748,0.0204545454545455,0.00746202809309205,440,31,82.2,0.739349272,0.0,64,40,0,38.24,74,8,0,6144,3,0
268955,0.0207547169811321,0.010403651421978,530,26,73.2,0.4789915970000001,0.0,32,33,0,86.27,66,8,0,6144,0,0
775181,0.015817223198594,0.0185226830038097,569,36,81.7,0.649688725,0.416015625,35,36,852,143.83,72,9,0,2048,1,0
511560,0.0135746606334842,0.0230458373327528,663,25,115.1,0.373971178,0.20654296875,54,38,846,46.42,112,5,0,4096,0,0
53973,0.024390243902439,0.0232077329428031,369,34,49.4,0.446264904,0.28304036458333304,21,45,1739,82.58,96,8,0,6144,0,0
340217,0.0216383307573416,0.0218853032923,647,32,110.3,0.714351016,0.21630859375,34,65,886,89.14,69,10,0,4096,0,0
555705,0.0193050193050193,0.0115124058328219,518,37,70.3,0.83990507,0.0,31,49,0,98.46,28,7,0,2048,1,0
3273,0.0132231404958678,0.0173785721129391,605,34,54.7,0.5244084920000001,0.209147135416667,38,39,1285,78.59,107,8,0,6144,1,0
225921,0.0203761755485893,0.0241941324196288,638,21,84.5,0.465253994,0.15966796875,32,46,327,115.18,70,10,0,2048,1,0
853104,0.0147679324894515,0.0244878024210479,474,32,48.6,0.72866274,0.218424479166667,24,34,1342,129.92,61,10,0,6144,2,0
19320,0.0155339805825243,0.0200574544147922,515,9,105.0,0.83990507,0.0369466145833333,26,47,227,69.57,81,12,0,6144,1,0
332431,0.0174520069808028,0.0255858638030759,573,19,92.8,0.477337418,0.732421875,32,31,1500,100.13,33,11,0,2048,1,0
707635,0.0222984562607204,0.008083272337566859,583,34,20.3,0.82300172,0.2041015625,31,67,418,126.35,62,10,0,2048,2,0
972121,0.0205949656750572,0.0192979871346378,437,23,57.5,0.723270874,0.43017578125,22,29,881,69.08,86,8,0,2048,4,0
322961,0.025390625,0.0110939200641016,512,19,76.4,0.280732339,0.0,28,48,0,61.35,53,8,0,6144,2,0
659475,0.0150214592274678,0.0100724271018887,466,33,74.5,0.57554101,0.149576822916667,29,61,919,126.47,53,8,0,6144,2,0
561299,0.0275862068965517,0.007521636171787609,435,14,66.9,0.637437199,0.004150390625,22,34,17,119.35,81,11,0,4096,1,0
6979,0.0192307692307692,0.0231023101435466,468,32,97.0,0.677932753,0.2861328125,34,36,1172,89.35,50,8,0,4096,2,0
129145,0.0146788990825688,0.009538389179824379,545,28,47.5,0.713182599,0.56396484375,34,42,1155,148.15,76,8,0,2048,0,0
633860,0.0138888888888889,0.0204842146218222,504,35,55.3,0.373971178,0.40234375,25,41,824,132.91,39,10,0,2048,2,0
33902,0.0197268588770865,0.0244547109044259,659,21,80.5,0.457870484,0.74365234375,33,29,1523,76.12,102,10,0,2048,0,0
902880,0.0139949109414758,0.0184478898575517,786,16,71.5,0.637194809,0.1767578125,57,45,362,72.95,72,9,0,2048,2,0
797602,0.0283018867924528,0.0234674287963836,424,33,64.6,0.596008496,0.08447265625,29,40,346,116.68,64,12,0,4096,0,1
600363,0.0127877237851662,0.013039211218955,391,26,47.9,0.600171687,0.159830729166667,22,27,982,81.35,92,8,0,6144,2,0
714170,0.0190839694656489,0.0250265500901618,524,28,66.8,0.480705402,0.18603515625,28,35,381,125.05,121,9,0,2048,1,0
717993,0.0213464696223317,0.0166858624429177,609,38,53.7,0.493775228,0.18896484375,35,41,1161,100.37,74,10,0,6144,1,0
328618,0.0136286201022147,0.0177877966798405,587,47,101.2,0.55568636,0.08251953125,32,39,338,117.99,61,8,0,4096,0,0
701515,0.0153061224489796,0.0157887109101918,588,31,52.1,0.373971178,0.218505859375,31,48,895,124.48,77,9,0,4096,0,0
987034,0.0235294117647059,0.00652899529199306,340,34,90.1,0.206129064,0.44921875,18,47,920,138.11,54,13,0,2048,1,0
635201,0.0121457489878543,0.0186434830352823,494,2,81.5,0.457870484,0.2490234375,37,36,510,134.85,77,12,0,2048,1,0
609186,0.0264900662251656,0.0106355332647221,453,31,65.7,0.740149873,0.192626953125,25,50,789,139.71,55,11,0,4096,0,0
916088,0.0142045454545455,0.0151405733465795,704,37,94.7,0.5244084920000001,0.20556640625,38,45,1263,115.9,31,6,0,6144,0,0
795471,0.019047619047619,0.0104704907487256,630,15,70.9,0.698695136,0.102294921875,33,41,419,91.36,73,6,0,4096,2,0
496201,0.0223713646532438,0.0167262362218634,447,14,109.1,0.280732339,0.109212239583333,32,46,671,93.28,70,4,0,6144,2,0
306532,0.0243362831858407,0.0175957402334003,452,38,88.5,0.505495235,0.246337890625,26,41,1009,135.89,77,9,0,4096,1,0
193312,0.0195652173913043,0.0070326412859610795,460,16,81.0,0.586984301,0.0546875,24,70,112,100.43,76,13,0,2048,0,0
374602,0.0150375939849624,0.0194263427656458,532,33,36.8,0.636124276,0.0841471354166667,33,30,517,93.29,70,9,0,6144,2,0
204898,0.0128388017118402,0.0110400633483827,701,16,75.4,0.518515331,0.201497395833333,44,52,1238,121.6,88,9,0,6144,1,0
220859,0.022271714922049,0.0195391356272918,449,35,95.9,0.570390095,0.129638671875,23,52,531,49.24,70,13,0,4096,1,0
266351,0.0114942528735632,0.0149011694510775,609,18,59.0,0.5587315279999999,0.52001953125,32,31,1065,70.24,89,9,0,2048,2,0
260310,0.015695067264574,0.017699617600668998,446,16,67.4,0.5766812729999999,0.100260416666667,24,48,616,48.93,68,13,0,6144,0,0
160257,0.0172955974842767,0.0192941324196288,636,24,74.4,0.624139796,0.341796875,32,39,700,140.27,29,9,0,2048,3,0
665785,0.0169491525423729,0.0152070689236717,649,25,69.0,0.518515331,0.0,49,51,0,110.21,61,10,0,6144,1,0
620910,0.0130081300813008,0.0189093889607199,615,31,77.2,0.7632305429999999,0.0548502604166667,33,45,337,114.12,64,10,0,6144,0,0
806408,0.0158102766798419,0.029125455054255,506,9,86.3,0.280732339,0.13525390625,26,35,831,126.99,94,8,0,6144,3,0
146324,0.0187110187110187,0.0248407109094234,481,25,82.8,0.457870484,0.010498046875,24,22,43,44.34,58,6,0,4096,2,0
31369,0.0179775280898876,0.022031325550858,445,27,27.4,0.6793432159999999,0.32275390625,27,29,661,35.75,67,11,0,2048,3,0
5791,0.0326086956521739,0.0076951823036812295,368,40,79.3,0.465253994,0.076416015625,19,31,313,87.14,63,13,0,4096,0,0
313582,0.0144694533762058,0.0115073372378515,622,19,90.0,0.6602531070000001,0.0304361979166667,31,29,187,77.53,41,12,0,6144,0,0
976559,0.0158450704225352,0.0209077213576387,568,34,51.6,0.7140736990000001,0.32861328125,28,51,1346,92.59,105,12,0,4096,2,0
349296,0.0114942528735632,0.0171257153932554,522,35,77.3,0.180675803,0.0419921875,27,43,258,149.86,44,9,0,6144,1,0
989422,0.0209205020920502,0.0201146736605491,478,28,85.0,0.72642769,0.211669921875,25,37,867,108.96,74,11,0,4096,2,0
759281,0.0151515151515152,0.0233151249067276,462,29,91.1,0.518515331,0.40087890625,28,28,821,108.37,45,8,0,2048,1,0
6570,0.0192678227360308,0.018191389903307,519,27,71.2,0.710411481,0.258544921875,27,27,1059,65.01,87,8,0,4096,3,0
483418,0.0161001788908766,0.0108985815547222,559,18,45.3,0.755697721,0.361572265625,29,42,1481,105.45,70,11,0,4096,0,0
424032,0.0141843971631206,0.019784138706468,564,42,71.0,0.493775228,0.10888671875,32,48,223,139.44,82,9,0,2048,2,0
435198,0.0211267605633803,0.0130435826953062,568,35,62.0,0.716983294,0.818359375,28,32,1676,136.95,48,10,0,2048,3,0
124642,0.0223577235772358,0.0171668999363518,492,33,70.2,0.192528736,0.035888671875,46,48,147,112.68,53,10,0,4096,2,0
395413,0.0165094339622642,0.0244362383590995,424,45,50.6,0.7251544259999999,0.072265625,23,54,296,108.19,65,10,0,4096,1,0
412120,0.0164319248826291,0.0189930993715355,426,35,94.5,0.4789915970000001,0.25537109375,21,65,523,124.21,49,10,0,2048,2,0
343796,0.0173611111111111,0.0207974053882183,576,21,71.7,0.6453962520000001,0.4443359375,31,49,910,119.96,17,11,0,2048,0,0
822949,0.0148975791433892,0.0194052486230286,537,35,81.4,0.7603546409999999,0.12060546875,30,37,247,127.18,82,12,0,2048,1,0
650777,0.0248306997742664,0.0150060800495669,443,29,84.2,0.480935685,0.6708984375,29,33,1374,145.66,73,13,0,2048,1,0
714818,0.0236220472440945,0.0202218223597153,381,35,34.4,0.373971178,0.0940755208333333,20,62,578,134.26,84,11,0,6144,2,0
545740,0.0327455919395466,0.00892186405315104,397,25,58.8,0.494816793,0.103352864583333,45,50,635,120.34,60,9,0,6144,0,0
526546,0.0171526586620926,0.0198481343797341,583,31,59.9,0.578274481,0.21337890625,32,30,1311,97.98,56,9,0,6144,1,0
859781,0.01985559566787,0.0174199530971735,554,33,70.0,0.686734263,0.135986328125,29,48,557,108.84,45,7,0,4096,1,0
455354,0.0164203612479475,0.0169626587490202,609,36,134.8,0.465253994,0.474609375,31,49,972,49.36,69,10,0,2048,3,0
983109,0.010230179028133002,0.0131722630120313,391,23,70.6,0.494816793,0.3193359375,29,38,654,104.22,73,9,0,2048,1,0
155049,0.0178571428571429,0.0129730061591438,504,25,74.8,0.303557093,0.25813802083333304,34,38,1586,105.66,106,8,0,6144,1,0
361363,0.0207156308851224,0.0219701983071186,531,27,78.2,0.699822899,0.0,29,47,0,115.99,36,11,0,2048,0,0
182488,0.00521739130434783,0.0153959568196669,575,32,93.7,0.376320628,0.32568359375,38,45,667,34.16,56,10,0,2048,0,0
840961,0.0235849056603774,0.0184952876811314,424,30,89.5,0.373971178,0.165201822916667,31,42,1015,119.02,94,9,0,6144,1,0
318847,0.0223463687150838,0.0261811173167528,358,7,68.4,0.504723331,0.35546875,19,53,728,140.33,78,5,0,2048,3,0
977378,0.0269541778975741,0.0229405697109183,371,13,52.5,0.180675803,0.16943359375,20,38,694,86.97,52,5,0,4096,0,0
